round,train_loss,test_loss,test_accuracy,uplink_protocol,uplink_bytes,uplink_trainable_bytes,uplink_complex_2bit_bytes,uplink_real_2bit_bytes,uplink_bitfl_1bit_bytes,uplink_non_trainable_bytes,downlink_bytes,optimizer_state_bytes,effective_learning_rate,best_train_loss_round,restored_best_after_round,early_stopped,round_seconds
31,0.7063700744083949,0.8389074779086643,0.5897777777777777,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,31,0,0,14.822858730331063
32,0.6955025888340816,0.8399615809122721,0.596,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,32,0,0,15.326467843726277
33,0.7050916038808368,0.8399615809122721,0.596,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,32,1,0,15.328017644584179
34,0.7017889147996902,0.8399615809122721,0.596,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,32,1,0,15.503677046857774
35,0.6983464188518979,0.8399615809122721,0.596,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,32,1,0,15.234785196371377
36,0.8726018888893581,0.8399615809122721,0.596,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,32,1,0,14.705472723580897
37,0.7055576102222714,0.8399615809122721,0.596,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.0005,32,1,0,14.812619373202324
38,0.6946428284758613,0.8387111216651069,0.598,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.0005,38,0,0,14.819929507561028
39,0.6859542034921191,0.8351551090876261,0.5997777777777777,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.0005,39,0,0,15.557732647284865
40,0.7017716555652165,0.8351551090876261,0.5997777777777777,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.0005,39,1,0,15.861172942444682
41,0.6887108306090037,0.8351551090876261,0.5997777777777777,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.0005,39,1,0,14.752506543882191
42,0.6795308916341691,0.8404778446621365,0.6,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.0005,42,0,0,14.689925394952297
43,0.6843844515369051,0.8404778446621365,0.6,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.0005,42,1,0,14.912542146630585
44,0.6937287922700246,0.8404778446621365,0.6,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.0005,42,1,0,14.728052692487836
45,0.6772065286693119,0.8414647793240018,0.6013333333333334,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.0005,45,0,0,15.26768588181585
46,0.688834032643409,0.8414647793240018,0.6013333333333334,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.0005,45,1,0,14.652176038362086
47,0.6808043103558676,0.8414647793240018,0.6013333333333334,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.0005,45,1,0,14.872367408126593
48,0.692237734652701,0.8414647793240018,0.6013333333333334,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.0005,45,1,0,14.671253773383796
49,0.6783113926649094,0.8414647793240018,0.6013333333333334,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.0005,45,1,0,14.72955912258476
50,0.676638256226267,0.8407256145477295,0.5977777777777777,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.0005,50,0,0,14.808981690555811
