round,train_loss,test_loss,test_accuracy,uplink_protocol,uplink_bytes,uplink_trainable_bytes,uplink_complex_2bit_bytes,uplink_real_2bit_bytes,uplink_bitfl_1bit_bytes,uplink_non_trainable_bytes,downlink_bytes,optimizer_state_bytes,effective_learning_rate,best_train_loss_round,restored_best_after_round,early_stopped,round_seconds
40,0.6171789421234127,0.8975462036132813,0.5831111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,40,0,0,28.713978501036763
41,0.6172605373430232,0.8975462036132813,0.5831111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,40,1,0,28.5203047581017
42,0.638371531378802,0.8975462036132813,0.5831111111111111,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,40,1,0,28.569173705764115
43,0.611727138803706,0.9024206141365899,0.5924444444444444,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,43,0,0,28.32669381890446
44,0.6302135129211768,0.9024206141365899,0.5924444444444444,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,43,1,0,27.52421342022717
45,0.6205066650570027,0.9024206141365899,0.5835555555555556,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,43,1,0,27.711879475042224
46,0.608232824941623,0.900505249871148,0.5806666666666667,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,46,0,0,27.917029890231788
47,0.6038457070359553,0.9119844182332357,0.5822222222222222,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,47,0,0,27.94014755729586
48,0.6003650149685897,0.9124909856584337,0.5844444444444444,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,48,0,0,27.494353231042624
49,0.5992153083101184,0.9051850707795885,0.5835555555555556,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,49,0,0,28.2499722186476
50,0.5988922367402779,0.920404475318061,0.5924444444444444,cqfl_uplink_v3_deterministic_phase_tensor_fp32_scale,168165,166245,1640,164605,0,1920,2634250,752120,0.001,50,0,0,29.49369158782065
